time,n,mean,std,q1,median,q3
879,2220,0.5,0.288805216550827,0.2499999925494194,0.4999999850988388,0.7500000149011612
880,2219,0.5,0.2888052463531494,0.25,0.5,0.75
881,2218,0.5,0.2888053059577942,0.2499999925494194,0.5,0.75
882,2220,0.5,0.28880518674850464,0.2499999925494194,0.4999999850988388,0.7500000149011612
883,2219,0.5,0.2888052463531494,0.25,0.5,0.75
884,2224,0.5,0.2888049781322479,0.2500000111758709,0.5000000149011612,0.7499999850988388
885,2225,0.5,0.28880491852760315,0.25,0.5,0.75
886,2232,0.5,0.2888045012950897,0.25,0.5,0.75
887,2231,0.5,0.2888045608997345,0.2499999925494194,0.5,0.75
888,2235,0.5,0.2888043224811554,0.25,0.5,0.75
889,2241,0.5,0.28880399465560913,0.25,0.5,0.75
890,2242,0.5,0.28880393505096436,0.2500000074505806,0.5,0.7500000149011612
891,2246,0.5,0.28880369663238525,0.2500000037252903,0.5000000149011612,0.7499999850988388
892,2252,0.5,0.2888033390045166,0.2500000074505806,0.5000000149011612,0.7500000149011612
893,2260,0.5,0.2888028919696808,0.2499999925494194,0.4999999850988388,0.7499999850988388
894,2262,0.5,0.2888028025627136,0.25,0.5,0.75
895,2263,0.5,0.28880271315574646,0.25,0.5,0.75
896,2261,0.5,0.288802832365036,0.25,0.5,0.75
897,2266,0.5,0.28880253434181213,0.2500000037252903,0.5000000149011612,0.7500000149011612
898,2263,0.5,0.28880271315574646,0.25,0.5,0.75
899,2268,0.5,0.28880244493484497,0.2499999925494194,0.4999999850988388,0.75
900,2275,0.5,0.28880205750465393,0.25,0.5,0.75
901,2270,0.5,0.2888023257255554,0.25,0.5,0.7500000149011612
902,2270,0.5,0.2888023257255554,0.25,0.5,0.7500000149011612
903,2274,0.5,0.2888021171092987,0.2500000037252903,0.5000000149011612,0.7499999850988388
904,2272,0.5,0.28880223631858826,0.2500000037252903,0.5,0.75
905,2276,0.5,0.28880199790000916,0.2499999925494194,0.4999999850988388,0.7499999850988388
906,2279,0.5,0.28880181908607483,0.25,0.5,0.75
907,2273,0.5,0.2888021469116211,0.25,0.5,0.75
908,2272,0.5,0.28880223631858826,0.2500000037252903,0.5,0.75
909,2270,0.5,0.2888023257255554,0.25,0.5,0.7500000149011612
910,2273,0.5,0.2888021469116211,0.25,0.5,0.75
911,2272,0.5,0.28880220651626587,0.2500000037252903,0.5,0.75
912,2274,0.5,0.2888021171092987,0.2500000037252903,0.5000000149011612,0.7499999850988388
913,2276,0.5,0.28880199790000916,0.2499999925494194,0.4999999850988388,0.7499999850988388
914,2279,0.5,0.28880181908607483,0.25,0.5,0.75
915,2279,0.5,0.28880181908607483,0.25,0.5,0.75
916,2278,0.5,0.2888018786907196,0.25,0.5,0.75
917,2275,0.5,0.28880202770233154,0.25,0.5,0.75
918,2279,0.5,0.28880181908607483,0.25,0.5,0.75
919,2281,0.5,0.28880172967910767,0.25,0.5,0.75
920,2284,0.5,0.28880155086517334,0.2499999925494194,0.4999999850988388,0.7500000149011612
921,2290,0.5,0.2888012230396271,0.2500000037252903,0.5000000149011612,0.7499999850988388
922,2290,0.5,0.2888012230396271,0.2500000037252903,0.5000000149011612,0.7499999850988388
923,2293,0.5,0.28880107402801514,0.25,0.5,0.75
924,2290,0.5,0.2888012230396271,0.2500000037252903,0.5000000149011612,0.7499999850988388
925,2290,0.5,0.2888012230396271,0.2500000037252903,0.5000000149011612,0.7499999850988388
926,2293,0.5,0.28880107402801514,0.25,0.5,0.75
927,2298,0.5,0.28880080580711365,0.25,0.5,0.75
928,2298,0.5,0.28880080580711365,0.25,0.5,0.75
929,2297,0.5,0.28880083560943604,0.25,0.5,0.75
930,2300,0.5,0.2888006865978241,0.2500000037252903,0.5,0.7500000149011612
931,2305,0.5,0.2888003885746002,0.25,0.5,0.75
932,2302,0.5,0.28880056738853455,0.2500000037252903,0.5000000149011612,0.7500000149011612
933,2303,0.5,0.28880050778388977,0.25,0.5,0.75
934,2303,0.5,0.28880050778388977,0.25,0.5,0.75
935,2309,0.5,0.2888001799583435,0.25,0.5,0.75
936,2311,0.5,0.28880009055137634,0.25,0.5,0.75
937,2310,0.5,0.28880012035369873,0.25,0.5,0.7500000149011612
938,2313,0.5,0.2887999713420868,0.25,0.5,0.75
939,2312,0.5,0.28880003094673157,0.2500000037252903,0.5,0.75
940,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
941,2311,0.5,0.28880009055137634,0.25,0.5,0.75
942,2313,0.5,0.2887999713420868,0.25,0.5,0.75
943,2312,0.5,0.28880003094673157,0.2500000037252903,0.5,0.75
944,2316,0.5,0.28879982233047485,0.2500000074505806,0.5000000149011612,0.7499999850988388
945,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
946,2311,0.5,0.28880006074905396,0.25,0.5,0.75
947,2313,0.5,0.2887999713420868,0.25,0.5,0.75
948,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
949,2315,0.5,0.28879985213279724,0.2499999925494194,0.5,0.75
950,2315,0.5,0.28879985213279724,0.2499999925494194,0.5,0.75
951,2310,0.5,0.28880012035369873,0.25,0.5,0.7500000149011612
952,2308,0.5,0.2888002395629883,0.2499999962747097,0.5,0.75
953,2309,0.5,0.2888001799583435,0.25,0.5,0.75
954,2307,0.5,0.28880029916763306,0.2499999925494194,0.5,0.75
955,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
956,2310,0.5,0.28880012035369873,0.25,0.5,0.7500000149011612
957,2303,0.5,0.28880050778388977,0.25,0.5,0.75
958,2309,0.5,0.2888001799583435,0.25,0.5,0.75
959,2309,0.5,0.2888001799583435,0.25,0.5,0.75
960,2309,0.5,0.2888001799583435,0.25,0.5,0.75
961,2313,0.5,0.2887999713420868,0.25,0.5,0.75
962,2310,0.5,0.28880012035369873,0.25,0.5,0.7500000149011612
963,2309,0.5,0.2888001799583435,0.25,0.5,0.75
964,2311,0.5,0.28880009055137634,0.25,0.5,0.75
965,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
966,2316,0.5,0.28879982233047485,0.2500000074505806,0.5000000149011612,0.7499999850988388
967,2313,0.5,0.2887999713420868,0.25,0.5,0.75
968,2311,0.5,0.28880009055137634,0.25,0.5,0.75
969,2309,0.5,0.2888001799583435,0.25,0.5,0.75
970,2311,0.5,0.28880006074905396,0.25,0.5,0.75
971,2311,0.5,0.28880006074905396,0.25,0.5,0.75
972,2318,0.5,0.2887997031211853,0.2499999962747097,0.4999999850988388,0.7499999850988388
973,2320,0.5,0.28879958391189575,0.2499999925494194,0.4999999850988388,0.7499999850988388
974,2312,0.5,0.28880003094673157,0.2500000037252903,0.5,0.75
975,2309,0.5,0.2888001799583435,0.25,0.5,0.75
976,2312,0.5,0.28880003094673157,0.2500000037252903,0.5,0.75
977,2308,0.5,0.2888002097606659,0.2499999962747097,0.5,0.75
978,2307,0.5,0.28880029916763306,0.2499999925494194,0.5,0.75
979,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
980,2311,0.5,0.28880009055137634,0.25,0.5,0.75
981,2310,0.5,0.28880012035369873,0.25,0.5,0.7500000149011612
982,2310,0.5,0.28880012035369873,0.25,0.5,0.7500000149011612
983,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
984,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
985,2321,0.5,0.28879955410957336,0.25,0.5,0.75
986,2319,0.5,0.2887996435165405,0.25,0.5,0.75
987,2320,0.5,0.28879958391189575,0.2499999925494194,0.4999999850988388,0.7499999850988388
988,2317,0.5,0.2887997627258301,0.25,0.5,0.75
989,2313,0.5,0.2887999713420868,0.25,0.5,0.75
990,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
991,2321,0.5,0.28879955410957336,0.25,0.5,0.75
992,2327,0.5,0.2887992262840271,0.25,0.5,0.75
993,2329,0.5,0.28879910707473755,0.25,0.5,0.75
994,2331,0.5,0.288798987865448,0.2500000074505806,0.5,0.75
995,2334,0.5,0.28879886865615845,0.2500000037252903,0.5000000149011612,0.7500000149011612
996,2334,0.5,0.28879883885383606,0.2500000037252903,0.5000000149011612,0.7500000149011612
997,2334,0.5,0.28879883885383606,0.2500000037252903,0.5000000149011612,0.7500000149011612
998,2337,0.5,0.2887986898422241,0.25,0.5,0.75
999,2334,0.5,0.28879883885383606,0.2500000037252903,0.5000000149011612,0.7500000149011612
1000,2330,0.5,0.2887990474700928,0.2499999925494194,0.5,0.75
1001,2330,0.5,0.2887990474700928,0.2499999925494194,0.5,0.75
1002,2331,0.5,0.288798987865448,0.2500000074505806,0.5,0.75
1003,2328,0.5,0.2887991666793823,0.2500000037252903,0.5,0.7500000149011612
1004,2325,0.5,0.28879934549331665,0.25,0.5,0.75
1005,2327,0.5,0.2887992262840271,0.25,0.5,0.75
1006,2328,0.5,0.2887991666793823,0.2500000037252903,0.5,0.7500000149011612
1007,2327,0.5,0.2887992262840271,0.25,0.5,0.75
1008,2324,0.5,0.28879937529563904,0.2499999962747097,0.5,0.7499999850988388
1009,2315,0.5,0.28879985213279724,0.2499999925494194,0.5,0.75
1010,2318,0.5,0.2887997031211853,0.2499999962747097,0.4999999850988388,0.7499999850988388
1011,2319,0.5,0.2887996435165405,0.25,0.5,0.75
1012,2317,0.5,0.2887997329235077,0.25,0.5,0.75
1013,2320,0.5,0.28879958391189575,0.2499999925494194,0.4999999850988388,0.7499999850988388
1014,2324,0.5,0.28879937529563904,0.2499999962747097,0.5,0.7499999850988388
1015,2325,0.5,0.28879931569099426,0.25,0.5,0.75
1016,2324,0.5,0.28879937529563904,0.2499999962747097,0.5,0.7499999850988388
1017,2326,0.5,0.2887992560863495,0.25,0.5,0.75
1018,2323,0.5,0.2887994349002838,0.2499999925494194,0.5,0.75
1019,2321,0.5,0.28879955410957336,0.25,0.5,0.75
1020,2327,0.5,0.2887992262840271,0.25,0.5,0.75
1021,2328,0.5,0.2887991666793823,0.2500000037252903,0.5,0.7500000149011612
1022,2330,0.5,0.2887990474700928,0.2499999925494194,0.5,0.75
1023,2331,0.5,0.288798987865448,0.2500000074505806,0.5,0.75
1024,2319,0.5,0.2887996435165405,0.25,0.5,0.75
1025,2321,0.5,0.28879955410957336,0.25,0.5,0.75
1026,2322,0.5,0.2887994647026062,0.2500000074505806,0.5,0.75
1027,2321,0.5,0.28879955410957336,0.25,0.5,0.75
1028,2319,0.5,0.2887996435165405,0.25,0.5,0.75
1029,2322,0.5,0.2887994945049286,0.2500000074505806,0.5,0.75
1030,2320,0.5,0.28879958391189575,0.2499999925494194,0.4999999850988388,0.7499999850988388
1031,2319,0.5,0.2887996435165405,0.25,0.5,0.75
1032,2313,0.5,0.2887999713420868,0.25,0.5,0.75
1033,2317,0.5,0.2887997627258301,0.25,0.5,0.75
1034,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
1035,2315,0.5,0.28879985213279724,0.2499999925494194,0.5,0.75
1036,2317,0.5,0.2887997627258301,0.25,0.5,0.75
1037,2316,0.5,0.28879982233047485,0.2500000074505806,0.5000000149011612,0.7499999850988388
1038,2318,0.5,0.2887997031211853,0.2499999962747097,0.4999999850988388,0.7499999850988388
1039,2316,0.5,0.28879982233047485,0.2500000074505806,0.5000000149011612,0.7499999850988388
1040,2315,0.5,0.28879985213279724,0.2499999925494194,0.5,0.75
1041,2316,0.5,0.28879979252815247,0.2500000074505806,0.5000000149011612,0.7499999850988388
1042,2320,0.5,0.28879958391189575,0.2499999925494194,0.4999999850988388,0.7499999850988388
1043,2324,0.5,0.28879937529563904,0.2499999962747097,0.5,0.7499999850988388
1044,2322,0.5,0.2887994945049286,0.2500000074505806,0.5,0.75
1045,2326,0.5,0.2887992560863495,0.25,0.5,0.75
1046,2328,0.5,0.2887991666793823,0.2500000037252903,0.5,0.7500000149011612
1047,2326,0.5,0.2887992560863495,0.25,0.5,0.75
1048,2334,0.5,0.28879883885383606,0.2500000037252903,0.5000000149011612,0.7500000149011612
1049,2333,0.5,0.28879889845848083,0.25,0.5,0.75
1050,2337,0.5,0.2887986898422241,0.25,0.5,0.75
1051,2333,0.5,0.28879889845848083,0.25,0.5,0.75
1052,2337,0.5,0.2887986898422241,0.25,0.5,0.75
1053,2337,0.5,0.2887986898422241,0.25,0.5,0.75
1054,2328,0.5,0.2887991666793823,0.2500000037252903,0.5,0.7500000149011612
1055,2333,0.5,0.28879889845848083,0.25,0.5,0.75
1056,2335,0.5,0.2887987792491913,0.25,0.5,0.75
1057,2333,0.5,0.28879889845848083,0.25,0.5,0.75
1058,2330,0.5,0.2887990474700928,0.2501073405146599,0.5,0.75
1059,2324,0.5,0.28879937529563904,0.2499999962747097,0.5,0.7499999850988388
1060,2330,0.5,0.2887990474700928,0.2499999925494194,0.5,0.75
1061,2332,0.5,0.2887989580631256,0.2500000074505806,0.5000000149011612,0.7500000149011612
1062,2334,0.5,0.28879883885383606,0.2500000037252903,0.5000000149011612,0.7500000149011612
1063,2332,0.5,0.2887989580631256,0.2500000074505806,0.5000000149011612,0.7500000149011612
1064,2325,0.5,0.28879934549331665,0.25,0.5,0.75
1065,2326,0.5,0.2887992560863495,0.25,0.5,0.75
1066,2329,0.5,0.28879910707473755,0.25,0.5,0.75
1067,2328,0.5,0.2887991666793823,0.2500000037252903,0.5,0.7500000149011612
1068,2331,0.5,0.288798987865448,0.2500000074505806,0.5,0.75
1069,2327,0.5,0.2887992262840271,0.25,0.5,0.75
1070,2332,0.5,0.2887989580631256,0.2500000074505806,0.5000000149011612,0.7500000149011612
1071,2332,0.5,0.2887989580631256,0.2500000074505806,0.5000000149011612,0.7500000149011612
1072,2334,0.5,0.28879883885383606,0.2500000037252903,0.5000000149011612,0.7500000149011612
1073,2326,0.5,0.2887992560863495,0.25,0.5,0.75
1074,2316,0.5,0.28879982233047485,0.2500000074505806,0.5000000149011612,0.7499999850988388
1075,2321,0.5,0.28879955410957336,0.25,0.5,0.75
1076,2313,0.5,0.2887999713420868,0.25,0.5,0.75
1077,2316,0.5,0.28879982233047485,0.2500000074505806,0.5000000149011612,0.7499999850988388
1078,2319,0.5,0.2887996435165405,0.25,0.5,0.75
1079,2311,0.5,0.28880009055137634,0.25,0.5,0.75
1080,2313,0.5,0.2887999713420868,0.25,0.5,0.75
1081,2312,0.5,0.28880003094673157,0.2500000037252903,0.5,0.75
1082,2313,0.5,0.2887999713420868,0.25,0.5,0.75
1083,2313,0.5,0.2887999713420868,0.25,0.5,0.75
1084,2317,0.5,0.2887997329235077,0.25,0.5,0.75
1085,2323,0.5,0.2887994349002838,0.2499999925494194,0.5,0.75
1086,2327,0.5,0.2887992262840271,0.25,0.5,0.75
1087,2327,0.5,0.2887992262840271,0.25,0.5,0.75
1088,2330,0.5,0.2887990474700928,0.2499999925494194,0.5,0.75
1089,2323,0.5,0.2887994349002838,0.2499999925494194,0.5,0.75
1090,2323,0.5,0.2887994349002838,0.2499999925494194,0.5,0.75
1091,2318,0.5,0.2887997031211853,0.2499999962747097,0.4999999850988388,0.7499999850988388
1092,2317,0.5,0.2887997329235077,0.25,0.5,0.75
1093,2319,0.5,0.2887996435165405,0.25,0.5,0.75
1094,2323,0.5,0.2887994349002838,0.2499999925494194,0.5,0.75
1095,2322,0.5,0.2887994647026062,0.2500000074505806,0.5,0.75
1096,2315,0.5,0.28879985213279724,0.2499999925494194,0.5,0.75
1097,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
1098,2315,0.5,0.28879985213279724,0.2499999925494194,0.5,0.75
1099,2313,0.5,0.2887999713420868,0.25,0.5,0.75
1100,2319,0.5,0.2887996435165405,0.25,0.5,0.75
1101,2310,0.5,0.28880012035369873,0.25005413591861725,0.5,0.7500000149011612
1102,2312,0.5,0.28880003094673157,0.2500000037252903,0.5,0.75
1103,2312,0.5,0.28880003094673157,0.2500000037252903,0.5,0.75
1104,2315,0.5,0.28879985213279724,0.2499999925494194,0.5,0.75
1105,2313,0.5,0.2887999713420868,0.25,0.5,0.75
1106,2312,0.5,0.28880003094673157,0.2500000037252903,0.5,0.75
1107,2312,0.5,0.28880003094673157,0.2500000037252903,0.5,0.75
1108,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
1109,2313,0.5,0.2887999713420868,0.25,0.5,0.75
1110,2318,0.4999999403953552,0.2887997031211853,0.2499999962747097,0.4999999850988388,0.7499999850988388
1111,2312,0.5,0.28880003094673157,0.2500000037252903,0.5,0.75
1112,2311,0.5,0.28880009055137634,0.25,0.5,0.75
1113,2305,0.5,0.2888004183769226,0.25,0.5,0.75
1114,2304,0.5,0.288800448179245,0.2499999888241291,0.4999999850988388,0.7500000149011612
1115,2308,0.5,0.2888002097606659,0.2499999962747097,0.5,0.75
1116,2305,0.5,0.2888004183769226,0.25,0.5,0.75
1117,2304,0.5,0.288800448179245,0.2499999888241291,0.4999999850988388,0.7500000149011612
1118,2308,0.5,0.2888002395629883,0.2499999962747097,0.5,0.75
1119,2304,0.5,0.288800448179245,0.2499999888241291,0.4999999850988388,0.7500000149011612
1120,2305,0.5,0.2888003885746002,0.2497829794883728,0.5,0.75
1121,2302,0.5,0.28880056738853455,0.2500000037252903,0.5000000149011612,0.7500000149011612
1122,2310,0.5,0.28880012035369873,0.25,0.5,0.7500000149011612
1123,2311,0.5,0.28880006074905396,0.25,0.5,0.75
1124,2309,0.5,0.2888001799583435,0.25,0.5,0.75
1125,2311,0.5,0.28880009055137634,0.25,0.5,0.75
1126,2313,0.5,0.2887999713420868,0.25,0.5,0.75
1127,2310,0.5,0.28880012035369873,0.25,0.5,0.7500000149011612
1128,2309,0.5,0.2888001799583435,0.25,0.5,0.75
1129,2311,0.5,0.28880009055137634,0.25,0.5,0.75
1130,2315,0.5,0.28879985213279724,0.2499999925494194,0.5,0.75
1131,2310,0.5,0.28880012035369873,0.25,0.5,0.7500000149011612
1132,2316,0.5,0.28879982233047485,0.2500000074505806,0.5000000149011612,0.7499999850988388
1133,2317,0.5,0.2887997627258301,0.25,0.5,0.75
1134,2320,0.5,0.28879958391189575,0.2499999925494194,0.4999999850988388,0.7499999850988388
1135,2319,0.5,0.2887996435165405,0.25,0.5,0.75
1136,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
1137,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
1138,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
1139,2311,0.5,0.28880009055137634,0.25,0.5,0.75
1140,2309,0.5,0.2888001799583435,0.25,0.5,0.75
1141,2309,0.5,0.2888001799583435,0.25,0.5,0.75
1142,2309,0.5,0.2888001799583435,0.25,0.5,0.75
1143,2308,0.5,0.2888002395629883,0.2499999962747097,0.5,0.75
1144,2305,0.5,0.2888004183769226,0.25,0.5,0.75
1145,2309,0.5,0.2888001799583435,0.25,0.5,0.75
1146,2305,0.5,0.2888003885746002,0.25,0.5,0.75
1147,2305,0.5,0.2888003885746002,0.25,0.5,0.75
1148,2311,0.5,0.28880006074905396,0.25,0.5,0.75
1149,2313,0.5,0.2887999713420868,0.25,0.5,0.75
1150,2315,0.5,0.28879985213279724,0.2499999925494194,0.5,0.75
1151,2311,0.5,0.28880006074905396,0.25,0.5,0.75
1152,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
1153,2315,0.5,0.28879985213279724,0.2499999925494194,0.5,0.75
1154,2310,0.5,0.28880012035369873,0.25,0.5,0.7500000149011612
1155,2308,0.5,0.2888002097606659,0.2499999962747097,0.5,0.75
1156,2305,0.5,0.2888004183769226,0.25,0.5,0.75
1157,2307,0.5,0.28880029916763306,0.2499999925494194,0.5,0.75
1158,2311,0.5,0.28880009055137634,0.25,0.5,0.75
1159,2308,0.5,0.2888002395629883,0.2499999962747097,0.5,0.75
1160,2308,0.5,0.2888002097606659,0.2499999962747097,0.5,0.75
1161,2312,0.5,0.28880003094673157,0.2500000037252903,0.5,0.75
1162,2316,0.5,0.28879979252815247,0.2500000074505806,0.5000000149011612,0.7499999850988388
1163,2304,0.5,0.288800448179245,0.2499999888241291,0.4999999850988388,0.7500000149011612
1164,2309,0.5,0.2888001799583435,0.25,0.5,0.75
1165,2311,0.5,0.28880009055137634,0.25,0.5,0.75
1166,2314,0.5,0.288799911737442,0.2500000037252903,0.5000000149011612,0.7499999850988388
1167,2306,0.5,0.28880032896995544,0.2499999962747097,0.4999999850988388,0.7500000149011612
1168,2306,0.5,0.28880032896995544,0.2499999962747097,0.4999999850988388,0.7500000149011612
1169,2300,0.5,0.2888006865978241,0.2500000037252903,0.5,0.7500000149011612
1170,2306,0.5,0.28880032896995544,0.2499999962747097,0.4999999850988388,0.7500000149011612
1171,2307,0.5,0.28880029916763306,0.2499999925494194,0.5,0.75
1172,2306,0.5,0.28880032896995544,0.2499999962747097,0.4999999850988388,0.7500000149011612
1173,2311,0.5,0.28880009055137634,0.25,0.5,0.75
1174,2305,0.5,0.2888004183769226,0.25,0.5,0.75
1175,2312,0.5,0.28880003094673157,0.2500000037252903,0.5,0.75
1176,2310,0.5,0.28880012035369873,0.25,0.5,0.7500000149011612
1177,2307,0.5,0.28880029916763306,0.2499999925494194,0.5,0.75
1178,2306,0.5,0.28880032896995544,0.2499999962747097,0.4999999850988388,0.7500000149011612
1179,2298,0.5,0.28880080580711365,0.25,0.5,0.75
1180,2300,0.5,0.2888006865978241,0.2500000037252903,0.5,0.7500000149011612
1181,2299,0.5,0.2888007164001465,0.25,0.5,0.75
1182,2297,0.5,0.28880083560943604,0.25,0.5,0.75
1183,2294,0.5,0.288800984621048,0.2499999962747097,0.4999999850988388,0.7499999850988388
1184,2293,0.5,0.28880107402801514,0.25,0.5,0.75
1185,2295,0.5,0.2888009548187256,0.2500000074505806,0.5,0.75
1186,2294,0.5,0.288800984621048,0.2499999962747097,0.4999999850988388,0.7499999850988388
1187,2291,0.5,0.2888011634349823,0.2499999925494194,0.5,0.75
1188,2291,0.5,0.2888011634349823,0.2499999925494194,0.5,0.75
1189,2292,0.5,0.2888011038303375,0.2500000111758709,0.5000000149011612,0.7499999850988388
1190,2297,0.5,0.28880083560943604,0.25,0.5,0.75
1191,2298,0.5,0.28880080580711365,0.25,0.5,0.75
1192,2298,0.5,0.28880080580711365,0.25,0.5,0.75
1193,2299,0.5,0.2888007164001465,0.25,0.5,0.75
1194,2294,0.5,0.288800984621048,0.2499999962747097,0.4999999850988388,0.7499999850988388
1195,2298,0.5,0.28880080580711365,0.25,0.5,0.75
1196,2302,0.5,0.28880056738853455,0.2500000037252903,0.5000000149011612,0.7500000149011612
1197,2297,0.5,0.28880083560943604,0.25,0.5,0.75
1198,2299,0.5,0.2888007164001465,0.25,0.5,0.75
1199,2298,0.5,0.28880077600479126,0.25,0.5,0.75
1200,2297,0.5,0.28880083560943604,0.25,0.5,0.75
1201,2294,0.5,0.288800984621048,0.2499999962747097,0.4999999850988388,0.7499999850988388
1202,2298,0.5,0.28880080580711365,0.25,0.5,0.75
1203,2302,0.5,0.28880056738853455,0.2500000037252903,0.5000000149011612,0.7500000149011612
1204,2299,0.5,0.2888007164001465,0.25,0.5,0.75
1205,2305,0.5,0.2888003885746002,0.25,0.5,0.75
1206,2305,0.5,0.2888004183769226,0.25,0.5,0.75
1207,2306,0.5,0.28880032896995544,0.2499999962747097,0.4999999850988388,0.7500000149011612
1208,2306,0.5,0.28880032896995544,0.2499999962747097,0.4999999850988388,0.7500000149011612
1209,2309,0.5,0.2888001799583435,0.25,0.5,0.75
1210,2306,0.5,0.28880032896995544,0.2499999962747097,0.4999999850988388,0.7500000149011612
1211,2308,0.5,0.2888002097606659,0.2499999962747097,0.5,0.75
1212,2300,0.5,0.2888006865978241,0.2500000037252903,0.5,0.7500000149011612
1213,2300,0.5,0.2888006865978241,0.2500000037252903,0.5,0.7500000149011612
1214,2305,0.5,0.2888004183769226,0.25,0.5,0.75
1215,2301,0.5,0.28880059719085693,0.25,0.5,0.75
1216,2303,0.5,0.28880050778388977,0.25,0.5,0.75
1217,2300,0.5,0.2888006865978241,0.2500000037252903,0.5,0.7500000149011612
1218,2299,0.5,0.2888007164001465,0.25,0.5,0.75
1219,2297,0.5,0.28880083560943604,0.25,0.5,0.75
1220,2298,0.5,0.28880080580711365,0.25,0.5,0.75
1221,2293,0.5,0.28880107402801514,0.25,0.5,0.75
1222,2295,0.5,0.2888009548187256,0.2500000074505806,0.5,0.75
1223,2297,0.5,0.28880083560943604,0.25,0.5,0.75
1224,2302,0.5,0.28880056738853455,0.2500000037252903,0.5000000149011612,0.7500000149011612
1225,2305,0.5,0.2888003885746002,0.25,0.5,0.75
1226,2307,0.5,0.28880029916763306,0.2499999925494194,0.5,0.75
1227,2309,0.5,0.2888001799583435,0.25,0.5,0.75
1228,2309,0.5,0.2888001799583435,0.25,0.5,0.75
1229,2310,0.5,0.28880012035369873,0.25,0.5,0.7500000149011612
1230,2308,0.5,0.2888002097606659,0.2499999962747097,0.5,0.75
1231,2311,0.5,0.28880006074905396,0.25,0.5,0.75
1232,2309,0.5,0.2888001799583435,0.25,0.5,0.75
1233,2299,0.5,0.2888007164001465,0.25,0.5,0.75
1234,2299,0.5,0.2888007164001465,0.25,0.5,0.75
1235,2302,0.5,0.28880056738853455,0.2500000037252903,0.5000000149011612,0.7500000149011612
1236,2295,0.5,0.2888009548187256,0.2500000074505806,0.5,0.75
1237,2290,0.5,0.2888012230396271,0.2500000037252903,0.5000000149011612,0.7499999850988388
1238,2283,0.5,0.2888016104698181,0.25,0.5,0.75
1239,2282,0.5,0.2888016700744629,0.2500000037252903,0.5000000149011612,0.7500000149011612
1240,2284,0.5,0.28880155086517334,0.2499999925494194,0.4999999850988388,0.7500000149011612
1241,2279,0.5,0.28880181908607483,0.25,0.5,0.75
1242,2284,0.5,0.28880155086517334,0.2499999925494194,0.4999999850988388,0.7500000149011612
1243,2283,0.5,0.2888016104698181,0.25,0.5,0.75
1244,2283,0.5,0.2888016104698181,0.25,0.5,0.75
1245,2282,0.5,0.2888016700744629,0.2500000037252903,0.5000000149011612,0.7500000149011612
1246,2289,0.5,0.28880128264427185,0.25,0.5002185106277466,0.75
1247,2293,0.5,0.28880104422569275,0.25,0.5,0.75
1248,2290,0.5,0.2888012230396271,0.2500000037252903,0.5000000149011612,0.7499999850988388
1249,2296,0.5,0.2888008952140808,0.2499999962747097,0.5,0.7499999850988388
1250,2299,0.5,0.2888007164001465,0.25,0.5,0.75
1251,2292,0.5,0.2888011038303375,0.2500000111758709,0.5000000149011612,0.7499999850988388
1252,2293,0.5,0.28880104422569275,0.25,0.5,0.75
1253,2295,0.5,0.2888009548187256,0.2500000074505806,0.5,0.75
1254,2292,0.5,0.2888011038303375,0.2500000111758709,0.5000000149011612,0.7499999850988388
1255,2289,0.5,0.28880128264427185,0.25,0.5,0.75
1256,2284,0.5,0.28880155086517334,0.2499999925494194,0.4999999850988388,0.7500000149011612
1257,2284,0.5,0.28880155086517334,0.2499999925494194,0.4999999850988388,0.7500000149011612
1258,2282,0.5,0.2888016700744629,0.2500000037252903,0.5000000149011612,0.7500000149011612
1259,2286,0.5,0.2888014614582062,0.25,0.5,0.7500000149011612
1260,2284,0.5,0.28880155086517334,0.2499999925494194,0.4999999850988388,0.7500000149011612
1261,2288,0.5,0.2888013422489166,0.25,0.5,0.75
1262,2286,0.5,0.2888014018535614,0.25,0.5,0.7500000149011612
1263,2271,0.5,0.28880229592323303,0.25,0.5,0.75
1264,2274,0.5,0.2888021171092987,0.2500000037252903,0.5000000149011612,0.7499999850988388
